"BehaviorSpace results (NetLogo 6.1.0)"
"FrantisekProMisuV10.nlogo"
"testOfParamsV10"
"09/19/2019 23:57:20:256 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","RS","pReverseSorting","tauN","tauU","closeLinks","randomLinks","randomSeed?","homophily?","sigma","sortingPrice","cutoff12","cutoff23","cutoff34","steps","[step]","globalDiffSorting"
"1082","1082","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.084153"
"1083","1083","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.051366"
"1084","1084","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.085246"
"1085","1085","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.092896"
"1086","1086","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.030601"
"1088","1088","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.035519"
"1087","1087","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.039891"
"1089","1089","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.061202"
"1090","1090","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.02459"
"1091","1091","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.028962"
"1092","1092","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.055738"
"1093","1093","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.042623"
"1094","1094","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.010929"
"1095","1095","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.037705"
"1097","1097","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.040984"
"1096","1096","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.018033"
"1098","1098","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.063388"
"1099","1099","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.015847"
"1100","1100","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.010383"
"1101","1101","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.059016"
"1102","1102","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.06776"
"1103","1103","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.036612"
"1104","1104","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.014754"
"1105","1105","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.046995"
"1106","1106","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.084699"
"1107","1107","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.03224"
"1108","1108","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.101093"
"1109","1109","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.018579"
"1110","1110","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.012568"
"1111","1111","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.019672"
"1112","1112","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.019672"
"1113","1113","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.072131"
"1114","1114","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.030055"
"1115","1115","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.02623"
"1116","1116","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.04153"
"1117","1117","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.061749"
"1118","1118","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.038798"
"1119","1119","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.115301"
"1120","1120","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.024044"
"1121","1121","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.097268"
"1122","1122","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.023497"
"1123","1123","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.055738"
"1124","1124","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.053005"
"1125","1125","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.044809"
"1126","1126","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.070492"
"1127","1127","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.053005"
"1128","1128","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.003825"
"1129","1129","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.052459"
"1130","1130","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.025137"
"1131","1131","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.027322"
"1132","1132","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.114754"
"1133","1133","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.036066"
"1134","1134","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.075956"
"1135","1135","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.028962"
"1136","1136","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.028415"
"1137","1137","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.008743"
"1138","1138","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.027322"
"1139","1139","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.02623"
"1140","1140","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.044809"
"1141","1141","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.05082"
"1143","1143","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.022951"
"1142","1142","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.093989"
"1144","1144","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.022404"
"1145","1145","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.095082"
"1146","1146","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.036066"
"1148","1148","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.033333"
"1147","1147","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.013661"
"1149","1149","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.012568"
"1150","1150","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.023497"
"1151","1151","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.009836"
"1152","1152","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.018033"
"1153","1153","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.093443"
"1154","1154","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.027322"
"1155","1155","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.104918"
"1156","1156","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.063934"
"1157","1157","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.059016"
"1158","1158","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.042623"
"1159","1159","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.034973"
"1161","1161","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.062295"
"1160","1160","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.021858"
"1162","1162","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.018579"
"1163","1163","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.162842"
"1164","1164","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.078142"
"1165","1165","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.047541"
"1166","1166","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.021311"
"1167","1167","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.056284"
"1168","1168","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.036612"
"1169","1169","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.03388"
"1170","1170","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.035519"
"1171","1171","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.055738"
"1172","1172","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.048087"
"1173","1173","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.015301"
"1174","1174","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.027322"
"1175","1175","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.065574"
"1176","1176","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.014754"
"1177","1177","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.009836"
"1178","1178","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.019672"
"1179","1179","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.02623"
"1180","1180","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.019126"
"1181","1181","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.018579"
"1182","1182","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.069399"
"1183","1183","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.069399"
"1184","1184","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.034973"
"1185","1185","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.023497"
"1186","1186","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.055738"
"1187","1187","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.087978"
"1188","1188","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.025137"
"1189","1189","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.045355"
"1190","1190","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.099454"
"1191","1191","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.064481"
"1192","1192","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.016393"
"1193","1193","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.053005"
"1194","1194","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.083607"
"1195","1195","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.054645"
"1196","1196","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.019672"
"1197","1197","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.044262"
"1198","1198","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.03224"
"1199","1199","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.107104"
"1200","1200","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.04918"
"1201","1201","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.020219"
"1202","1202","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.036612"
"1203","1203","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.020765"
"1204","1204","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.084153"
"1205","1205","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.043169"
"1206","1206","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.012022"
"1207","1207","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.075956"
"1208","1208","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.020219"
"1209","1209","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.013661"
"1210","1210","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.054645"
"1211","1211","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.044809"
"1212","1212","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.02459"
"1213","1213","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.018579"
"1214","1214","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.005464"
"1216","1216","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.063388"
"1215","1215","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.048087"
"1217","1217","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.008197"
"1218","1218","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.021858"
"1219","1219","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.07377"
"1220","1220","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.038798"
"1221","1221","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.019126"
"1222","1222","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.032787"
"1223","1223","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.025137"
"1224","1224","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.03224"
"1225","1225","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.048634"
"1226","1226","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.034426"
"1227","1227","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.061749"
"1228","1228","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.04918"
"1231","1231","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.046995"
"1230","1230","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.048634"
"1229","1229","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.064481"
"1232","1232","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.022404"
"1234","1234","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.039891"
"1233","1233","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.081421"
"1235","1235","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.031148"
"1236","1236","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.011475"
"1237","1237","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.018033"
"1238","1238","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.034426"
"1239","1239","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.052459"
"1240","1240","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.015301"
"1241","1241","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.097814"
"1242","1242","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.015301"
"1243","1243","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.057923"
"1244","1244","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.053552"
"1245","1245","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.030055"
"1246","1246","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.039891"
"1247","1247","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.084699"
"1248","1248","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.072678"
"1249","1249","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.050273"
"1250","1250","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.022404"
"1252","1252","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.049727"
"1251","1251","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.121858"
"1254","1254","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.021858"
"1253","1253","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.082514"
"1255","1255","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.056831"
"1256","1256","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.031148"
"1258","1258","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.018033"
"1257","1257","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.018033"
"1259","1259","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.03388"
"1260","1260","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.074317"
"1261","1261","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.05847"
"1262","1262","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.100546"
"1263","1263","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.039891"
"1264","1264","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.032787"
"1265","1265","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.036612"
"1266","1266","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.014208"
"1267","1267","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.013115"
"1268","1268","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.022404"
"1269","1269","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.042623"
"1270","1270","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.045355"
"1271","1271","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.100546"
"1272","1272","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.038251"
"1273","1273","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.037705"
"1274","1274","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.025137"
"1275","1275","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.07541"
"1276","1276","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.034973"
"1277","1277","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.024044"
"1278","1278","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.012022"
"1279","1279","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.073224"
"1280","1280","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.003825"
"1281","1281","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.017486"
"1282","1282","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.023497"
"1283","1283","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.042077"
"1284","1284","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.029508"
"1285","1285","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.06776"
"1286","1286","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.045902"
"1287","1287","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.040437"
"1288","1288","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.099454"
"1289","1289","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.042623"
"1290","1290","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.049727"
"1291","1291","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.057923"
"1292","1292","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.016393"
"1293","1293","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.02623"
"1294","1294","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.055738"
"1295","1295","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.022951"
"1296","1296","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.02623"
"1297","1297","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.020765"
"1298","1298","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.04153"
"1299","1299","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.096721"
"1300","1300","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.030055"
"1301","1301","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.043716"
"1302","1302","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.015301"
"1303","1303","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.010383"
"1304","1304","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.124044"
"1305","1305","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.053552"
"1306","1306","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.024044"
"1307","1307","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.043716"
"1309","1309","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.017486"
"1308","1308","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.087978"
"1310","1310","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.079235"
"1311","1311","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.078142"
"1312","1312","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.065027"
"1313","1313","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.038798"
"1314","1314","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.068852"
"1315","1315","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.053005"
"1316","1316","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.066667"
"1317","1317","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.096721"
"1318","1318","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.103279"
"1319","1319","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.083607"
"1320","1320","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.047541"
"1322","1322","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.028415"
"1321","1321","0.1","0.35","0.5","3","0.1","true","false","0","1.05","0.355","0.605","0.805","115","115","0.018579"
