"search-number","evaluation","tauN*","tauU*","cutoff12*","cutoff23*","cutoff34*","randomLinks*","closeLinks*","sortingprice*","pReverseSorting*","sigma*","randomseed?*","rs*","steps*","recalculateNit?*","homophily?*","fitness","num-replicates","best-fitness-so-far","best-fitness-rechecked"
"23","112","0.25","0.05","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.539344","7","0.342077","0.34890699999999997"
"23","119","0.1","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.662295","7","0.342077","0.34890699999999997"
"23","126","0.4","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.318033","7","0.318033","0.326776"
"23","133","0.6000000000000001","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.38306","7","0.318033","0.326776"
"23","140","0.1","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.621858","7","0.318033","0.326776"
"23","147","0.35000000000000003","0.1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.570492","7","0.318033","0.326776"
"23","154","0.65","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.374317","7","0.318033","0.326776"
"23","161","0.45","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.438251","7","0.318033","0.326776"
"23","168","0.8","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.396721","7","0.318033","0.326776"
"23","175","1","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.325683","7","0.318033","0.326776"
"23","182","0.75","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.357377","7","0.318033","0.326776"
"23","189","0.2","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.614754","7","0.318033","0.326776"
"23","196","0.9","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.345355","7","0.318033","0.326776"
"23","203","0.75","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.361202","7","0.318033","0.326776"
"23","210","0.6000000000000001","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.39071","7","0.318033","0.326776"
"23","217","0.6000000000000001","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.37541","7","0.318033","0.326776"
"23","224","0.1","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.616393","7","0.318033","0.326776"
"23","231","0.2","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.6","7","0.318033","0.326776"
"23","238","0.05","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.626776","7","0.318033","0.326776"
"23","245","0.6000000000000001","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.362295","7","0.318033","0.326776"
"23","252","0.35000000000000003","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.336066","7","0.318033","0.326776"
"23","259","0.5","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.371038","7","0.318033","0.326776"
"23","266","1","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.343716","7","0.318033","0.326776"
"23","273","0.25","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.525137","7","0.318033","0.326776"
"23","280","0.2","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.606011","7","0.318033","0.326776"
"23","287","0.9500000000000001","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.360109","7","0.318033","0.326776"
"23","294","0.25","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.508197","7","0.318033","0.326776"
"23","301","0.35000000000000003","0","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.586885","7","0.318033","0.326776"
"23","308","1","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.346448","7","0.318033","0.326776"
"23","315","0.7000000000000001","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.380328","7","0.318033","0.326776"
"23","322","0.6000000000000001","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.384153","7","0.318033","0.326776"
"23","329","1","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.342623","7","0.318033","0.326776"
"23","336","0.75","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.362295","7","0.318033","0.326776"
"23","343","0.5","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.419672","7","0.318033","0.326776"
"23","350","0.9","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.369399","7","0.318033","0.326776"
"23","357","0.7000000000000001","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.362295","7","0.318033","0.326776"
"23","364","1","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.331694","7","0.318033","0.326776"
"23","371","1","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.323497","7","0.318033","0.326776"
"23","378","0.9","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.32623","7","0.318033","0.326776"
"23","385","1","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.381421","7","0.318033","0.326776"
"23","392","0.35000000000000003","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.453552","7","0.318033","0.326776"
"23","399","0.4","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.378142","7","0.318033","0.326776"
"23","406","0.4","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.300546","7","0.300546","0.300546"
"23","413","1","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.35082","7","0.300546","0.300546"
"23","420","0.45","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.318033","7","0.300546","0.300546"
"23","427","0.4","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.314754","7","0.300546","0.300546"
"23","434","0.45","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.308197","7","0.300546","0.300546"
"23","441","0.4","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.251366","7","0.251366","0.2565575"
"23","448","0.4","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.282514","7","0.251366","0.2565575"
"23","455","0.4","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.328415","7","0.251366","0.2565575"
"23","462","0.45","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.4","7","0.251366","0.2565575"
"23","469","0.4","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.304372","7","0.251366","0.2565575"
"23","476","0.45","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.444809","7","0.251366","0.2565575"
"23","483","0.25","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.544262","7","0.251366","0.2565575"
"23","490","0.5","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.364481","7","0.251366","0.2565575"
"23","497","0.4","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.237705","7","0.237705","0.247541"
"23","504","0.35000000000000003","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.399454","7","0.237705","0.247541"
"23","511","0.45","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.39071","7","0.237705","0.247541"
"23","518","0.4","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.254098","7","0.237705","0.247541"
"23","525","0.2","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.613115","7","0.237705","0.247541"
"23","532","0.45","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.398907","7","0.237705","0.247541"
"23","539","0.35000000000000003","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.36776","7","0.237705","0.247541"
"23","546","0.5","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.415847","7","0.237705","0.247541"
"23","553","0.30000000000000004","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.424044","7","0.237705","0.247541"
"23","560","0.4","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.296175","7","0.237705","0.247541"
"23","567","0.4","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.291257","7","0.237705","0.247541"
"23","574","0.55","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.385246","7","0.237705","0.247541"
"23","581","0.4","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.266667","7","0.237705","0.247541"
"23","588","0.25","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.521858","7","0.237705","0.247541"
"23","595","0.2","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.609836","7","0.237705","0.247541"
"23","602","0.4","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.406557","7","0.237705","0.247541"
"23","609","0.55","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.39071","7","0.237705","0.247541"
"23","616","0.45","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.406557","7","0.237705","0.247541"
"23","623","0.55","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.298361","7","0.237705","0.247541"
"23","630","0.1","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.656284","7","0.237705","0.247541"
"23","637","0.25","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.530601","7","0.237705","0.247541"
"23","644","0.4","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.443716","7","0.237705","0.247541"
"23","651","0.45","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.418033","7","0.237705","0.247541"
"23","658","0.65","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.391803","7","0.237705","0.247541"
"23","665","0.4","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.427322","7","0.237705","0.247541"
"23","672","0.35000000000000003","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.352459","7","0.237705","0.247541"
"23","679","0.35000000000000003","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.412568","7","0.237705","0.247541"
"23","686","0.8","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.383607","7","0.237705","0.247541"
"23","693","0","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.663388","7","0.237705","0.247541"
"23","700","0.30000000000000004","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.42623","7","0.237705","0.247541"
"23","707","0.35000000000000003","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.301639","7","0.237705","0.247541"
"23","714","0.7000000000000001","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.377049","7","0.237705","0.247541"
"23","721","0.5","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.430601","7","0.237705","0.247541"
"23","728","0.30000000000000004","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.406011","7","0.237705","0.247541"
"23","735","0.6000000000000001","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.39235","7","0.237705","0.247541"
"23","742","0.45","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.438251","7","0.237705","0.247541"
"23","749","0.75","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.384153","7","0.237705","0.247541"
"23","756","0.30000000000000004","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.451366","7","0.237705","0.247541"
"23","763","0.30000000000000004","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.405464","7","0.237705","0.247541"
"23","770","0.25","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.549727","7","0.237705","0.247541"
"23","777","0.35000000000000003","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.316393","7","0.237705","0.247541"
"23","784","0.25","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.533333","7","0.237705","0.247541"
"23","791","0.55","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.417486","7","0.237705","0.247541"
"23","798","0.5","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.405464","7","0.237705","0.247541"
"23","805","0.5","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.385246","7","0.237705","0.247541"
"23","812","0.65","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.373224","7","0.237705","0.247541"
"23","819","0.45","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.370492","7","0.237705","0.247541"
"23","826","0.65","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.359563","7","0.237705","0.247541"
"23","833","0.05","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.672678","7","0.237705","0.247541"
"23","840","0.5","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.354645","7","0.237705","0.247541"
"23","847","0.30000000000000004","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.420219","7","0.237705","0.247541"
"23","854","0.30000000000000004","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.497268","7","0.237705","0.247541"
"23","861","0.5","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.439891","7","0.237705","0.247541"
"23","868","0.35000000000000003","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.31694","7","0.237705","0.247541"
"23","875","0.30000000000000004","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.384153","7","0.237705","0.247541"
"23","882","0.15000000000000002","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.655191","7","0.237705","0.247541"
"23","889","0.6000000000000001","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.379235","7","0.237705","0.247541"
"23","896","0.30000000000000004","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.464481","7","0.237705","0.247541"
"23","903","0.55","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.428415","7","0.237705","0.247541"
"23","910","0.35000000000000003","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.490164","7","0.237705","0.247541"
"23","917","0.55","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.376503","7","0.237705","0.247541"
"23","924","0.45","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.303279","7","0.237705","0.247541"
"23","931","0.65","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.372678","7","0.237705","0.247541"
"23","938","0.55","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.348634","7","0.237705","0.247541"
"23","945","0.15000000000000002","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.652459","7","0.237705","0.247541"
"23","952","0.35000000000000003","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.472131","7","0.237705","0.247541"
"23","959","0.30000000000000004","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.379235","7","0.237705","0.247541"
"23","966","0.25","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.542623","7","0.237705","0.247541"
"23","973","0.30000000000000004","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.36612","7","0.237705","0.247541"
"23","980","0.6000000000000001","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.392896","7","0.237705","0.247541"
"23","987","0.25","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.528962","7","0.237705","0.247541"
"23","994","0.2","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.613661","7","0.237705","0.247541"
"23","1001","0.55","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.422404","7","0.237705","0.247541"
"23","1008","0.15000000000000002","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.635519","7","0.237705","0.247541"
"23","1015","0.35000000000000003","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.491803","7","0.237705","0.247541"
"23","1022","0.75","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.375956","7","0.237705","0.247541"
"23","1029","0.45","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.430601","7","0.237705","0.247541"
"23","1036","0.45","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.335519","7","0.237705","0.247541"
"23","1043","0.30000000000000004","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.518033","7","0.237705","0.247541"
"23","1050","0.1","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.667213","7","0.237705","0.247541"
"23","1057","0.5","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.275956","7","0.237705","0.247541"
"23","1064","0.55","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.346995","7","0.237705","0.247541"
"23","1071","0.5","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.328962","7","0.237705","0.247541"
"23","1078","0.2","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.587432","7","0.237705","0.247541"
"23","1085","0.2","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.622951","7","0.237705","0.247541"
"23","1092","0.6000000000000001","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.384699","7","0.237705","0.247541"
"23","1099","0.2","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.625137","7","0.237705","0.247541"
"23","1106","0.65","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.369399","7","0.237705","0.247541"
"23","1113","0.4","0.1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.510929","7","0.237705","0.247541"
"23","1120","0.65","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.362295","7","0.237705","0.247541"
"23","1127","0.6000000000000001","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.372131","7","0.237705","0.247541"
"23","1134","0.15000000000000002","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.651366","7","0.237705","0.247541"
"23","1141","0.4","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.318033","7","0.237705","0.247541"
"23","1148","0.6000000000000001","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.33224","7","0.237705","0.247541"
"23","1155","0.65","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.371038","7","0.237705","0.247541"
"23","1162","0.65","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.388525","7","0.237705","0.247541"
"23","1169","0.65","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.357923","7","0.237705","0.247541"
"23","1176","0.1","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.662842","7","0.237705","0.247541"
"23","1183","0.15000000000000002","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.62623","7","0.237705","0.247541"
"23","1190","0.7000000000000001","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.348087","7","0.237705","0.247541"
"23","1197","0.2","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.61694","7","0.237705","0.247541"
"23","1204","0.45","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.450273","7","0.237705","0.247541"
"23","1211","0.1","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.654098","7","0.237705","0.247541"
"23","1218","0.2","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.546448","7","0.237705","0.247541"
"23","1225","0.25","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.519126","7","0.237705","0.247541"
"23","1232","0.65","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.372678","7","0.237705","0.247541"
"23","1239","0.7000000000000001","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.36612","7","0.237705","0.247541"
"23","1246","0.30000000000000004","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.379235","7","0.237705","0.247541"
"23","1253","0.7000000000000001","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.367213","7","0.237705","0.247541"
"23","1260","0.1","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.644809","7","0.237705","0.247541"
"23","1267","0.25","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.503825","7","0.237705","0.247541"
"23","1274","0.5","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.434973","7","0.237705","0.247541"
"23","1281","0.2","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.613661","7","0.237705","0.247541"
"23","1288","0.15000000000000002","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.653552","7","0.237705","0.247541"
"23","1295","0.1","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.662842","7","0.237705","0.247541"
"23","1302","0.05","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.643169","7","0.237705","0.247541"
"23","1309","0.05","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.660656","7","0.237705","0.247541"
"23","1316","0.1","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.66612","7","0.237705","0.247541"
"23","1323","0.7000000000000001","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.378142","7","0.237705","0.247541"
"23","1330","0.55","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.313661","7","0.237705","0.247541"
"23","1337","0.55","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.385792","7","0.237705","0.247541"
"23","1344","0.15000000000000002","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.657923","7","0.237705","0.247541"
"23","1351","0.15000000000000002","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.621311","7","0.237705","0.247541"
"23","1358","0.55","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.295628","7","0.237705","0.247541"
"23","1365","0.7000000000000001","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.39071","7","0.237705","0.247541"
"23","1372","0.15000000000000002","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.659016","7","0.237705","0.247541"
"23","1379","0.7000000000000001","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.378689","7","0.237705","0.247541"
"23","1386","0.8","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.354098","7","0.237705","0.247541"
"23","1393","0.8500000000000001","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.357377","7","0.237705","0.247541"
"23","1400","0.25","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.479235","7","0.237705","0.247541"
"23","1407","0.15000000000000002","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.578142","7","0.237705","0.247541"
"23","1414","0.4","0","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.502186","7","0.237705","0.247541"
"23","1421","0.35000000000000003","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.295082","7","0.237705","0.247541"
"23","1428","0.4","0.05","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.497268","7","0.237705","0.247541"
"23","1435","0.2","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.608743","7","0.237705","0.247541"
