"search-number","evaluation","cutoff12*","cutoff23*","cutoff34*","tauN*","tauU*","randomLinks*","closeLinks*","sortingprice*","pReverseSorting*","sigma*","randomseed?*","rs*","steps*","recalculateNit?*","homophily?*","fitness","num-replicates","best-fitness-so-far","best-fitness-rechecked"
"5","84","0.265","0.325","0.535","1","0.9500000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","1.101093","7","0.279781","0.270492"
"5","91","0.34500000000000003","0.555","0.985","0.30000000000000004","0.35000000000000003","0.1","3","1.05","0.1","0","false","100","105","true","false","0.50765","7","0.279781","0.270492"
"5","98","0.28500000000000003","0.515","0.555","0.8","0.45","0.1","3","1.05","0.1","0","false","100","105","true","false","1.079235","7","0.279781","0.270492"
"5","105","0.425","0.255","0.655","0.2","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","0.494536","7","0.279781","0.270492"
"5","112","0.405","0.8750000000000001","0.685","0.65","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.981967","7","0.279781","0.270492"
"5","119","0.375","0.545","0.755","1","0.8","0.1","3","1.05","0.1","0","false","100","105","true","false","0.847541","7","0.279781","0.270492"
"5","126","0.47500000000000003","0.355","0.665","0.05","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.501639","7","0.279781","0.270492"
"5","133","0.20500000000000002","0.8350000000000001","0.745","0.05","0.35000000000000003","0.1","3","1.05","0.1","0","false","100","105","true","false","1.823497","7","0.279781","0.270492"
"5","140","0.034999999999999996","0.5850000000000001","0.7050000000000001","0","0.30000000000000004","0.1","3","1.05","0.1","0","false","100","105","true","false","1.151913","7","0.279781","0.270492"
"5","147","0.045","0.5950000000000001","0.6950000000000001","0.25","0.75","0.1","3","1.05","0.1","0","false","100","105","true","false","0.574863","7","0.279781","0.270492"
"5","154","0.065","0.7350000000000001","0.745","0.6000000000000001","0.8","0.1","3","1.05","0.1","0","false","100","105","true","false","0.912568","7","0.279781","0.270492"
"5","161","0.435","0.325","0.765","0.5","0.35000000000000003","0.1","3","1.05","0.1","0","false","100","105","true","false","0.956831","7","0.279781","0.270492"
"5","168","0.195","0.8150000000000001","0.735","0.30000000000000004","0.45","0.1","3","1.05","0.1","0","false","100","105","true","false","1","7","0.279781","0.270492"
"5","175","0.195","0.465","0.815","0.9","0.8500000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.715301","7","0.279781","0.270492"
"5","182","0.41500000000000004","0.5950000000000001","0.615","1","0.35000000000000003","0.1","3","1.05","0.1","0","false","100","105","true","false","1.060656","7","0.279781","0.270492"
"5","189","0.34500000000000003","0.5950000000000001","0.9650000000000001","0.2","0.30000000000000004","0.1","3","1.05","0.1","0","false","100","105","true","false","1.039891","7","0.279781","0.270492"
"5","196","0.085","0.175","0.7949999999999999","0.25","0.55","0.1","3","1.05","0.1","0","false","100","105","true","false","0.747541","7","0.279781","0.270492"
"5","203","0.015","0.345","0.855","0","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","0.56776","7","0.279781","0.270492"
"5","210","0.495","0.135","0.715","0.65","0.4","0.1","3","1.05","0.1","0","false","100","105","true","false","1.099454","7","0.279781","0.270492"
"5","217","0.405","0.8250000000000001","0.565","0.35000000000000003","0.4","0.1","3","1.05","0.1","0","false","100","105","true","false","0.543169","7","0.279781","0.270492"
"5","224","0.065","0.525","0.505","0.8","0.30000000000000004","0.1","3","1.05","0.1","0","false","100","105","true","false","1.151913","7","0.279781","0.270492"
"5","231","0.425","0.325","0.7050000000000001","0","0.30000000000000004","0.1","3","1.05","0.1","0","false","100","105","true","false","0.556284","7","0.279781","0.270492"
"5","238","0.045","0.7150000000000001","0.815","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.364481","7","0.279781","0.270492"
"5","245","0.265","0.7450000000000001","0.935","0.8500000000000001","0.55","0.1","3","1.05","0.1","0","false","100","105","true","false","0.463388","7","0.279781","0.270492"
"5","252","0.41500000000000004","0.7050000000000001","0.8049999999999999","0.5","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.772678","7","0.279781","0.270492"
"5","259","0.115","0.8450000000000001","0.925","0.5","0","0.1","3","1.05","0.1","0","false","100","105","true","false","0.556284","7","0.279781","0.270492"
"5","266","0.295","0.795","0.775","0.25","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","1.628415","7","0.279781","0.270492"
"5","273","0.23500000000000001","0.7250000000000001","0.935","0.8500000000000001","0.4","0.1","3","1.05","0.1","0","false","100","105","true","false","0.455191","7","0.279781","0.270492"
"5","280","0.155","0.215","0.615","0.55","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","1.313661","7","0.279781","0.270492"
"5","287","0.28500000000000003","0.475","0.815","0.45","0.8500000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.789071","7","0.279781","0.270492"
"5","294","0.265","0.8350000000000001","0.6950000000000001","1","0","0.1","3","1.05","0.1","0","false","100","105","true","false","1.004918","7","0.279781","0.270492"
"5","301","0.065","0.425","0.575","0.55","0.4","0.1","3","1.05","0.1","0","false","100","105","true","false","1.171585","7","0.279781","0.270492"
"5","308","0.465","0.635","0.9650000000000001","0.9500000000000001","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","0.577049","7","0.279781","0.270492"
"5","315","0.165","0.5650000000000001","0.745","0.75","0.8500000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.859563","7","0.279781","0.270492"
"5","322","0.185","0.125","0.775","0.8","0.25","0.1","3","1.05","0.1","0","false","100","105","true","false","1.069399","7","0.279781","0.270492"
"5","329","0.445","0.145","0.625","1","0.55","0.1","3","1.05","0.1","0","false","100","105","true","false","1.095628","7","0.279781","0.270492"
"5","336","0.295","0.8850000000000001","0.635","0.2","0.55","0.1","3","1.05","0.1","0","false","100","105","true","false","0.993989","7","0.279781","0.270492"
"5","343","0.495","0.8850000000000001","0.575","0.8","0.7000000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","1.097268","7","0.279781","0.270492"
"5","350","0.135","0.265","0.505","0.1","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","0.368852","7","0.279781","0.270492"
"5","357","0.435","0.935","0.855","0.5","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.302732","7","0.279781","0.270492"
"5","364","0.41500000000000004","0.7050000000000001","0.8049999999999999","0.5","0.75","0.1","3","1.05","0.1","0","false","100","105","true","false","0.81694","7","0.279781","0.270492"
"5","371","0.23500000000000001","0.785","0.855","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.18306","7","0.18306","0.1833335"
"5","378","0.465","0.635","0.855","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.271038","7","0.18306","0.1833335"
"5","385","0.195","0.8150000000000001","0.855","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.236612","7","0.18306","0.1833335"
"5","392","0.495","0.355","0.665","0.55","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","1.12459","7","0.18306","0.1833335"
"5","399","0.135","0.8450000000000001","0.855","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.336612","7","0.18306","0.1833335"
"5","406","0.135","0.7250000000000001","0.935","0.8500000000000001","0.4","0.1","3","1.05","0.1","0","false","100","105","true","false","0.489071","7","0.18306","0.1833335"
"5","413","0.135","0.935","0.905","0.6000000000000001","0.25","0.1","3","1.05","0.1","0","false","100","105","true","false","0.704918","7","0.18306","0.1833335"
"5","420","0.195","0.365","0.815","0.9","0.8500000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.722404","7","0.18306","0.1833335"
"5","427","0.135","0.8450000000000001","0.915","0.6000000000000001","0.25","0.1","3","1.05","0.1","0","false","100","105","true","false","0.309836","7","0.18306","0.1833335"
"5","434","0.23500000000000001","0.785","0.855","0.45","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.395628","7","0.18306","0.1833335"
"5","441","0.195","0.8150000000000001","0.855","0.5","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.197814","7","0.18306","0.1833335"
"5","448","0.435","0.935","0.855","0.5","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.315847","7","0.18306","0.1833335"
"5","455","0.435","0.935","0.855","0.6000000000000001","0.25","0.1","3","1.05","0.1","0","false","100","105","true","false","0.284153","7","0.18306","0.1833335"
"5","462","0.465","0.675","0.855","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.212022","7","0.18306","0.1833335"
"5","469","0.23500000000000001","0.8150000000000001","0.855","0.5","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.191257","7","0.18306","0.1833335"
"5","476","0.23500000000000001","0.785","0.855","0.4","0.25","0.1","3","1.05","0.1","0","false","100","105","true","false","0.252459","7","0.18306","0.1833335"
"5","483","0.23500000000000001","0.785","0.9450000000000001","0.6000000000000001","0.25","0.1","3","1.05","0.1","0","false","100","105","true","false","0.463388","7","0.18306","0.1833335"
"5","490","0.195","0.8450000000000001","0.855","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.328962","7","0.18306","0.1833335"
"5","497","0.465","0.7050000000000001","0.875","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.108743","7","0.108743","0.1027325"
"5","504","0.23500000000000001","0.785","0.855","0.4","0.55","0.1","3","1.05","0.1","0","false","100","105","true","false","0.189071","7","0.108743","0.1027325"
"5","511","0.23500000000000001","0.935","0.855","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.317486","7","0.108743","0.1027325"
"5","518","0.20500000000000002","0.785","0.855","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.186339","7","0.108743","0.1027325"
"5","525","0.23500000000000001","0.8350000000000001","0.855","0.4","0.4","0.1","3","1.05","0.1","0","false","100","105","true","false","0.295628","7","0.108743","0.1027325"
"5","532","0.20500000000000002","0.785","0.905","0.6000000000000001","0.25","0.1","3","1.05","0.1","0","false","100","105","true","false","0.254098","7","0.108743","0.1027325"
"5","539","0.23500000000000001","0.785","0.855","0.45","0.55","0.1","3","1.05","0.1","0","false","100","105","true","false","0.445902","7","0.108743","0.1027325"
"5","546","0.23500000000000001","0.805","0.855","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.204918","7","0.108743","0.1027325"
"5","553","0.23500000000000001","0.785","0.915","0.4","0.4","0.1","3","1.05","0.1","0","false","100","105","true","false","0.397814","7","0.108743","0.1027325"
"5","560","0.23500000000000001","0.785","0.855","0.5","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.446995","7","0.108743","0.1027325"
"5","567","0.185","0.7450000000000001","0.855","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.171585","7","0.108743","0.1027325"
"5","574","0.23500000000000001","0.785","0.855","0.30000000000000004","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","1.384153","7","0.108743","0.1027325"
"5","581","0.465","0.7050000000000001","0.825","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.293989","7","0.108743","0.1027325"
"5","588","0.125","0.785","0.855","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.196175","7","0.108743","0.1027325"
"5","595","0.23500000000000001","0.7050000000000001","0.875","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.104372","7","0.104372","0.118579"
"5","602","0.465","0.5650000000000001","0.875","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.196175","7","0.104372","0.118579"
"5","609","0.47500000000000003","0.7050000000000001","0.875","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.143169","7","0.104372","0.118579"
"5","616","0.23500000000000001","0.7050000000000001","0.855","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.21694","7","0.104372","0.118579"
"5","623","0.23500000000000001","0.785","0.895","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.185246","7","0.104372","0.118579"
"5","630","0.465","0.495","0.875","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.214754","7","0.104372","0.118579"
"5","637","0.465","0.7050000000000001","0.7949999999999999","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.368306","7","0.104372","0.118579"
"5","644","0.23500000000000001","0.7050000000000001","0.875","0.45","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.288525","7","0.104372","0.118579"
"5","651","0.23500000000000001","0.785","0.875","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.084699","7","0.084699","0.078689"
"5","658","0.465","0.7150000000000001","0.875","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.112022","7","0.084699","0.078689"
"5","665","0.465","0.7050000000000001","0.905","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.276503","7","0.084699","0.078689"
"5","672","0.405","0.7050000000000001","0.875","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.112568","7","0.084699","0.078689"
"5","679","0.445","0.7050000000000001","0.875","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.122951","7","0.084699","0.078689"
"5","686","0.495","0.7050000000000001","0.875","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.118579","7","0.084699","0.078689"
"5","693","0.275","0.785","0.875","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.074317","7","0.074317","0.070492"
"5","700","0.23500000000000001","0.785","0.835","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.250273","7","0.074317","0.070492"
"5","707","0.23500000000000001","0.7050000000000001","0.875","0.35000000000000003","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.424044","7","0.074317","0.070492"
"5","714","0.23500000000000001","0.785","0.915","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.3","7","0.074317","0.070492"
"5","721","0.23500000000000001","0.785","0.925","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.356831","7","0.074317","0.070492"
"5","728","0.245","0.785","0.875","0.45","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.267213","7","0.074317","0.070492"
"5","735","0.14500000000000002","0.7050000000000001","0.875","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.13224","7","0.074317","0.070492"
"5","742","0.275","0.6950000000000001","0.875","0.4","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.099454","7","0.074317","0.070492"
"5","749","0.23500000000000001","0.785","0.875","0.30000000000000004","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","1.452459","7","0.074317","0.070492"
"5","756","0.23500000000000001","0.785","0.875","0.4","0.7000000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.12459","7","0.074317","0.070492"
"6","7","0.015","0.265","0.7050000000000001","0.55","0.6000000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","1.069945","7","1.069945","1.098634"
"6","14","0.255","0.8150000000000001","0.515","0.15000000000000002","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.331148","7","0.331148","0.337158"
"6","21","0.395","0.805","0.865","0.65","1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.277596","7","0.277596","0.307104"
"6","28","0.245","0.345","0.865","0.9","1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.398907","7","0.277596","0.307104"
"6","35","0.17500000000000002","0.10500000000000001","0.655","0.75","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","1.236612","7","0.277596","0.307104"
"6","42","0.095","0.645","0.6950000000000001","0","0.7000000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","1.377049","7","0.277596","0.307104"
"6","49","0.17500000000000002","0.335","0.625","0.9500000000000001","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","1.103825","7","0.277596","0.307104"
"6","56","0.125","0.8350000000000001","0.635","0.6000000000000001","0.8500000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","1.046995","7","0.277596","0.307104"
"6","63","0.10500000000000001","0.5950000000000001","0.915","0.30000000000000004","0.25","0.1","3","1.05","0.1","0","false","100","105","true","false","0.609836","7","0.277596","0.307104"
"6","70","0.245","0.08499999999999999","0.515","0.05","0.4","0.1","3","1.05","0.1","0","false","100","105","true","false","0.521858","7","0.277596","0.307104"
"6","77","0.17500000000000002","0.235","0.895","0.25","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","0.739891","7","0.277596","0.307104"
"6","84","0.155","0.795","0.845","0.1","0","0.1","3","1.05","0.1","0","false","100","105","true","false","1.961202","7","0.277596","0.307104"
"6","91","0.305","0.6250000000000001","0.855","0.25","0.75","0.1","3","1.05","0.1","0","false","100","105","true","false","0.89071","7","0.277596","0.307104"
"6","98","0.07500000000000001","0.505","0.995","0.2","0.75","0.1","3","1.05","0.1","0","false","100","105","true","false","0.662295","7","0.277596","0.307104"
"6","105","0.34500000000000003","0.28500000000000003","0.595","0.4","0","0.1","3","1.05","0.1","0","false","100","105","true","false","1.498907","7","0.277596","0.307104"
"6","112","0.255","0.295","0.555","0.45","0.75","0.1","3","1.05","0.1","0","false","100","105","true","false","1.179235","7","0.277596","0.307104"
"6","119","0.295","0.345","0.685","0.8500000000000001","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","1.10765","7","0.277596","0.307104"
"6","126","0.245","0.6150000000000001","0.745","0.2","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","1.073224","7","0.277596","0.307104"
"6","133","0.034999999999999996","0.495","0.555","0.55","1","0.1","3","1.05","0.1","0","false","100","105","true","false","1.168306","7","0.277596","0.307104"
"6","140","0.085","0.515","0.9750000000000001","1","0.45","0.1","3","1.05","0.1","0","false","100","105","true","false","0.631148","7","0.277596","0.307104"
"6","147","0.405","0.335","0.9650000000000001","0.4","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","0.666667","7","0.277596","0.307104"
"6","154","0.135","0.415","0.785","0.05","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","0.439344","7","0.277596","0.307104"
"6","161","0.365","0.185","0.775","0.8500000000000001","0","0.1","3","1.05","0.1","0","false","100","105","true","false","1.030601","7","0.277596","0.307104"
"6","168","0.495","0.6150000000000001","0.775","0.5","0.35000000000000003","0.1","3","1.05","0.1","0","false","100","105","true","false","0.843716","7","0.277596","0.307104"
"6","175","0.425","0.495","0.605","0.75","0.6000000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","1.055191","7","0.277596","0.307104"
"6","182","0.005","0.11499999999999999","0.565","0.5","0.4","0.1","3","1.05","0.1","0","false","100","105","true","false","1.299454","7","0.277596","0.307104"
"6","189","0.135","0.7250000000000001","0.6950000000000001","0.4","0.6000000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.732787","7","0.277596","0.307104"
"6","196","0.025","0.445","0.885","0.4","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.57377","7","0.277596","0.307104"
"6","203","0.025","0.28500000000000003","0.625","0.8","0.35000000000000003","0.1","3","1.05","0.1","0","false","100","105","true","false","1.151366","7","0.277596","0.307104"
"6","210","0.125","0.935","0.595","0.05","0.7000000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.851366","7","0.277596","0.307104"
"6","217","0.055","0.10500000000000001","0.515","0.4","0.25","0.1","3","1.05","0.1","0","false","100","105","true","false","1.355191","7","0.277596","0.307104"
"6","224","0.47500000000000003","0.6250000000000001","0.9750000000000001","0.9","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.584153","7","0.277596","0.307104"
"6","231","0.034999999999999996","0.315","0.775","0.55","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","0.946995","7","0.277596","0.307104"
"6","238","0.125","0.375","0.995","0.8","0.5","0.1","3","1.05","0.1","0","false","100","105","true","false","0.642623","7","0.277596","0.307104"
"6","245","0.195","0.305","0.545","0.35000000000000003","0.4","0.1","3","1.05","0.1","0","false","100","105","true","false","0.850273","7","0.277596","0.307104"
"6","252","0.495","0.525","0.895","0.2","0.6000000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","1.360656","7","0.277596","0.307104"
"6","259","0.14500000000000002","0.315","0.895","0.55","0.8","0.1","3","1.05","0.1","0","false","100","105","true","false","0.243169","7","0.243169","0.2530055"
"6","266","0.34500000000000003","0.345","0.595","0.1","0.25","0.1","3","1.05","0.1","0","false","100","105","true","false","0.36776","7","0.243169","0.2530055"
"6","273","0.17500000000000002","0.7450000000000001","0.9450000000000001","0.65","0.4","0.1","3","1.05","0.1","0","false","100","105","true","false","0.512022","7","0.243169","0.2530055"
"6","280","0.185","0.775","0.865","0.05","0.35000000000000003","0.1","3","1.05","0.1","0","false","100","105","true","false","1.925137","7","0.243169","0.2530055"
"6","287","0.305","0.195","0.925","0.9500000000000001","0.9500000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.537705","7","0.243169","0.2530055"
"6","294","0.015","0.205","0.7949999999999999","0.35000000000000003","0.45","0.1","3","1.05","0.1","0","false","100","105","true","false","0.43224","7","0.243169","0.2530055"
"6","301","0.34500000000000003","0.155","0.525","0.8500000000000001","0.55","0.1","3","1.05","0.1","0","false","100","105","true","false","1.167213","7","0.243169","0.2530055"
"6","308","0.435","0.765","0.995","0.55","0.05","0.1","3","1.05","0.1","0","false","100","105","true","false","0.498361","7","0.243169","0.2530055"
"6","315","0.385","0.765","0.635","0.45","0.05","0.1","3","1.05","0.1","0","false","100","105","true","false","1.385792","7","0.243169","0.2530055"
"6","322","0.125","0.645","0.615","0.35000000000000003","0.6000000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.439891","7","0.243169","0.2530055"
"6","329","0.23500000000000001","0.205","0.645","0.25","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.500546","7","0.243169","0.2530055"
"6","336","0.195","0.665","0.505","0.6000000000000001","0.7000000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","1.151913","7","0.243169","0.2530055"
"6","343","0.275","0.365","0.815","0.8","0.8","0.1","3","1.05","0.1","0","false","100","105","true","false","0.673224","7","0.243169","0.2530055"
"6","350","0.185","0.295","0.9550000000000001","0.6000000000000001","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.710383","7","0.243169","0.2530055"
"6","357","0.034999999999999996","0.315","0.8049999999999999","0.55","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","0.935519","7","0.243169","0.2530055"
"6","364","0.495","0.6150000000000001","0.645","0.25","0.05","0.1","3","1.05","0.1","0","false","100","105","true","false","0.509836","7","0.243169","0.2530055"
"6","371","0.135","0.415","0.925","0.9500000000000001","0.9500000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.513115","7","0.243169","0.2530055"
"6","378","0.23500000000000001","0.205","0.645","0.25","0.75","0.1","3","1.05","0.1","0","false","100","105","true","false","0.466667","7","0.243169","0.2530055"
"6","385","0.135","0.335","0.925","0.9500000000000001","0.9500000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.529508","7","0.243169","0.2530055"
"6","392","0.135","0.415","0.7949999999999999","0.4","0.45","0.1","3","1.05","0.1","0","false","100","105","true","false","0.518579","7","0.243169","0.2530055"
"6","399","0.435","0.765","0.995","0.55","0","0.1","3","1.05","0.1","0","false","100","105","true","false","0.487432","7","0.243169","0.2530055"
"6","406","0.135","0.415","0.515","0.15000000000000002","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.242077","7","0.242077","0.28907099999999997"
"6","413","0.14500000000000002","0.315","0.515","0.05","0.4","0.1","3","1.05","0.1","0","false","100","105","true","false","0.317486","7","0.242077","0.28907099999999997"
"6","420","0.14500000000000002","0.315","0.515","0.1","0.4","0.1","3","1.05","0.1","0","false","100","105","true","false","0.338798","7","0.242077","0.28907099999999997"
"6","427","0.135","0.415","0.515","0.15000000000000002","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","0.139344","7","0.139344","0.134153"
"6","434","0.14500000000000002","0.335","0.645","0.25","0.75","0.1","3","1.05","0.1","0","false","100","105","true","false","0.321311","7","0.139344","0.134153"
"6","441","0.135","0.415","0.865","0.9","1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.408197","7","0.139344","0.134153"
"6","448","0.135","0.305","0.925","0.9","0.9500000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.518579","7","0.139344","0.134153"
"6","455","0.14500000000000002","0.315","0.515","0.25","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.685246","7","0.139344","0.134153"
"6","462","0.135","0.415","0.515","0.35000000000000003","0.6000000000000001","0.1","3","1.05","0.1","0","false","100","105","true","false","0.850273","7","0.139344","0.134153"
"6","469","0.135","0.415","0.785","0.05","0.75","0.1","3","1.05","0.1","0","false","100","105","true","false","0.436066","7","0.139344","0.134153"
"6","476","0.395","0.415","0.515","0.15000000000000002","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","0.25847","7","0.139344","0.134153"
"6","483","0.135","0.415","0.515","0.2","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","0.190164","7","0.139344","0.134153"
"6","490","0.135","0.415","0.865","0.65","1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.444262","7","0.139344","0.134153"
"6","497","0.435","0.765","0.785","0.05","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","2.185792","7","0.139344","0.134153"
"6","504","0.135","0.415","0.785","0.05","0.8","0.1","3","1.05","0.1","0","false","100","105","true","false","0.43224","7","0.139344","0.134153"
"6","511","0.215","0.335","0.645","0.25","0.75","0.1","3","1.05","0.1","0","false","100","105","true","false","0.311475","7","0.139344","0.134153"
"6","518","0.135","0.415","0.515","0.15000000000000002","1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.138251","7","0.138251","0.128415"
"6","525","0.255","0.8150000000000001","0.505","0.15000000000000002","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.340984","7","0.138251","0.128415"
"6","532","0.135","0.415","0.785","0.15000000000000002","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","0.434426","7","0.138251","0.128415"
"6","539","0.135","0.415","0.785","0.25","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","0.437158","7","0.138251","0.128415"
"6","546","0.135","0.415","0.515","0","1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.121858","7","0.121858","0.1295085"
"6","553","0.395","0.805","0.9650000000000001","0.65","1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.48306","7","0.121858","0.1295085"
"6","560","0.34500000000000003","0.345","0.595","0.1","1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.32623","7","0.121858","0.1295085"
"6","567","0.135","0.415","0.515","0.05","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","0.125137","7","0.121858","0.1295085"
"6","574","0.395","0.805","0.865","0.15000000000000002","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","1.980874","7","0.121858","0.1295085"
"6","581","0.125","0.415","0.515","0.05","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","0.131148","7","0.121858","0.1295085"
"6","588","0.135","0.415","0.515","0.05","0.55","0.1","3","1.05","0.1","0","false","100","105","true","false","0.121311","7","0.121311","0.1297815"
"6","595","0.135","0.505","0.515","0.05","0.65","0.1","3","1.05","0.1","0","false","100","105","true","false","0.355738","7","0.121311","0.1297815"
"6","602","0.215","0.335","0.735","0.25","0.75","0.1","3","1.05","0.1","0","false","100","105","true","false","0.467213","7","0.121311","0.1297815"
"6","609","0.135","0.415","0.505","0.15000000000000002","1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.160109","7","0.121311","0.1297815"
