"search-number","evaluation","cutoff12*","cutoff23*","cutoff34*","tauN*","tauU*","randomLinks*","closeLinks*","sortingprice*","pReverseSorting*","sigma*","randomseed?*","rs*","steps*","recalculateNit?*","homophily?*","fitness","num-replicates","best-fitness-so-far","best-fitness-rechecked"
"21","3290","0.07500000000000001","0.255","0.995","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.859016","7","0.840984","0.840984"
"21","3297","0.255","0.125","0.985","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3304","0.255","0.11499999999999999","0.885","0","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3311","0.034999999999999996","0.11499999999999999","0.995","0","0","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3318","0.14500000000000002","0.055","0.985","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3325","0.135","0.075","0.995","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3332","0.10500000000000001","0.11499999999999999","0.985","0","0.25","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3339","0.07500000000000001","0.055","0.985","0.1","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3346","0.255","0.135","0.985","0","0.25","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3353","0.14500000000000002","0.11499999999999999","0.985","0","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.84153","7","0.840984","0.840984"
"21","3360","0.07500000000000001","0.08499999999999999","0.995","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3367","0.07500000000000001","0.28500000000000003","0.995","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.872678","7","0.840984","0.840984"
"21","3374","0.125","0.11499999999999999","0.995","0","0.4","0.1","3","1.05","0.1","0","false","100","105","true","false","0.845902","7","0.840984","0.840984"
"21","3381","0.07500000000000001","0.11499999999999999","0.885","0","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.84153","7","0.840984","0.840984"
"21","3388","0.055","0.055","0.985","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3395","0.07500000000000001","0.11499999999999999","0.9650000000000001","0.1","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3402","0.005","0.10500000000000001","0.985","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3409","0.085","0.055","0.995","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3416","0.07500000000000001","0.145","0.985","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.842077","7","0.840984","0.840984"
"21","3423","0.14500000000000002","0.10500000000000001","0.985","0","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3430","0.14500000000000002","0.11499999999999999","0.995","0","0.35000000000000003","0.1","3","1.05","0.1","0","false","100","105","true","false","0.843169","7","0.840984","0.840984"
"21","3437","0.07500000000000001","0.075","0.995","0.05","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3444","0.07500000000000001","0.11499999999999999","0.935","0","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3451","0.055","0.095","0.985","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3458","0.025","0.265","0.995","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.859563","7","0.840984","0.840984"
"21","3465","0.07500000000000001","0.065","0.995","0","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3472","0.034999999999999996","0.145","0.985","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.84153","7","0.840984","0.840984"
"21","3479","0.055","0.11499999999999999","0.9450000000000001","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3486","0.07500000000000001","0.10500000000000001","0.995","0.05","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3493","0.255","0.055","0.985","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3500","0.025","0.145","0.995","0.1","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.842077","7","0.840984","0.840984"
"21","3507","0.155","0.11499999999999999","0.985","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3514","0.07500000000000001","0.055","0.985","0","0.30000000000000004","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3521","0.255","0.11499999999999999","0.9750000000000001","0","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3528","0.07500000000000001","0.11499999999999999","0.895","0","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.842077","7","0.840984","0.840984"
"21","3535","0.07500000000000001","0.11499999999999999","0.905","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.84153","7","0.840984","0.840984"
"21","3542","0.07500000000000001","0.135","0.985","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.842623","7","0.840984","0.840984"
"21","3549","0.07500000000000001","0.215","0.995","0","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.851913","7","0.840984","0.840984"
"21","3556","0.07500000000000001","0.11499999999999999","0.985","0.1","0","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3563","0.255","0.135","0.985","0.15000000000000002","0.25","0.1","3","1.05","0.1","0","false","100","105","true","false","0.844809","7","0.840984","0.840984"
"21","3570","0.14500000000000002","0.245","0.995","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.860109","7","0.840984","0.840984"
"21","3577","0.07500000000000001","0.11499999999999999","0.995","0.1","0.30000000000000004","0.1","3","1.05","0.1","0","false","100","105","true","false","0.84153","7","0.840984","0.840984"
"21","3584","0.255","0.155","0.995","0","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.845355","7","0.840984","0.840984"
"21","3591","0.034999999999999996","0.11499999999999999","0.985","0","0.4","0.1","3","1.05","0.1","0","false","100","105","true","false","0.843169","7","0.840984","0.840984"
"21","3598","0.165","0.155","0.995","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.843169","7","0.840984","0.840984"
"21","3605","0.255","0.065","0.995","0","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3612","0.055","0.11499999999999999","0.995","0","0","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3619","0.275","0.11499999999999999","0.995","0","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3626","0.155","0.11499999999999999","0.995","0","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3633","0.255","0.075","0.995","0","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3640","0.07500000000000001","0.245","0.995","0","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.851366","7","0.840984","0.840984"
"21","3647","0.10500000000000001","0.11499999999999999","0.995","0","0.05","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3654","0.095","0.11499999999999999","0.9750000000000001","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3661","0.14500000000000002","0.185","0.995","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.848634","7","0.840984","0.840984"
"21","3668","0.07500000000000001","0.135","0.995","0.05","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.84153","7","0.840984","0.840984"
"21","3675","0.055","0.065","0.995","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3682","0.055","0.11499999999999999","0.985","0","0.05","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3689","0.07500000000000001","0.315","0.995","0.1","0.05","0.1","3","1.05","0.1","0","false","100","105","true","false","0.914208","7","0.840984","0.840984"
"21","3696","0.255","0.145","0.995","0.1","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3703","0.055","0.165","0.985","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.84153","7","0.840984","0.840984"
"21","3710","0.025","0.135","0.995","0.1","0.35000000000000003","0.1","3","1.05","0.1","0","false","100","105","true","false","0.843716","7","0.840984","0.840984"
"21","3717","0.255","0.11499999999999999","0.995","0","0","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3724","0.055","0.135","0.985","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.842623","7","0.840984","0.840984"
"21","3731","0.085","0.135","0.895","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3738","0.034999999999999996","0.10500000000000001","0.985","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3745","0.025","0.205","0.995","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.848634","7","0.840984","0.840984"
"21","3752","0.025","0.165","0.995","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.843716","7","0.840984","0.840984"
"21","3759","0.305","0.11499999999999999","0.995","0","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3766","0.255","0.11499999999999999","0.995","0","0.05","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3773","0.034999999999999996","0.205","0.995","0","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.845902","7","0.840984","0.840984"
"21","3780","0.034999999999999996","0.195","0.985","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.843169","7","0.840984","0.840984"
"21","3787","0.07500000000000001","0.375","0.995","0","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.980328","7","0.840984","0.840984"
"21","3794","0.07500000000000001","0.305","0.985","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.885792","7","0.840984","0.840984"
"21","3801","0.255","0.125","0.995","0","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3808","0.07500000000000001","0.055","0.835","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.842077","7","0.840984","0.840984"
"21","3815","0.07500000000000001","0.11499999999999999","0.905","0","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3822","0.20500000000000002","0.11499999999999999","0.995","0","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3829","0.005","0.11499999999999999","0.9650000000000001","0","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3836","0.065","0.11499999999999999","0.995","0.1","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3843","0.115","0.11499999999999999","0.985","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3850","0.07500000000000001","0.095","0.995","0.1","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3857","0.055","0.11499999999999999","0.915","0","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3864","0.135","0.11499999999999999","0.995","0.15000000000000002","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3871","0.034999999999999996","0.255","0.985","0.15000000000000002","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.856831","7","0.840984","0.840984"
"21","3878","0.07500000000000001","0.11499999999999999","0.9650000000000001","0","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840984","0.840984"
"21","3885","0.045","0.11499999999999999","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840437","7","0.840437","0.840984"
"21","3892","0.14500000000000002","0.175","0.985","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.843169","7","0.840437","0.840984"
"21","3899","0.025","0.11499999999999999","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","3906","0.14500000000000002","0.225","0.995","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.849727","7","0.840437","0.840984"
"21","3913","0.045","0.11499999999999999","0.995","0.15000000000000002","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.84153","7","0.840437","0.840984"
"21","3920","0.07500000000000001","0.11499999999999999","0.995","0.2","0.35000000000000003","0.1","3","1.05","0.1","0","false","100","105","true","false","0.842623","7","0.840437","0.840984"
"21","3927","0.10500000000000001","0.11499999999999999","0.985","0.1","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.84153","7","0.840437","0.840984"
"21","3934","0.055","0.135","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.84153","7","0.840437","0.840984"
"21","3941","0.045","0.11499999999999999","0.995","0.2","0.4","0.1","3","1.05","0.1","0","false","100","105","true","false","0.844809","7","0.840437","0.840984"
"21","3948","0.045","0.11499999999999999","0.995","0.2","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","3955","0.025","0.175","0.9650000000000001","0","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.842623","7","0.840437","0.840984"
"21","3962","0.045","0.11499999999999999","0.995","0.1","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.84153","7","0.840437","0.840984"
"21","3969","0.005","0.11499999999999999","0.995","0.2","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","3976","0.045","0.11499999999999999","0.995","0.05","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","3983","0.055","0.11499999999999999","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","3990","0.045","0.095","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","3997","0.045","0.11499999999999999","0.995","0.2","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4004","0.045","0.055","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4011","0.045","0.11499999999999999","0.995","0.2","0.30000000000000004","0.1","3","1.05","0.1","0","false","100","105","true","false","0.84153","7","0.840437","0.840984"
"21","4018","0.045","0.11499999999999999","0.895","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.84153","7","0.840437","0.840984"
"21","4025","0.034999999999999996","0.11499999999999999","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.84153","7","0.840437","0.840984"
"21","4032","0.045","0.11499999999999999","0.995","0.2","0.25","0.1","3","1.05","0.1","0","false","100","105","true","false","0.84153","7","0.840437","0.840984"
"21","4039","0.045","0.195","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.846995","7","0.840437","0.840984"
"21","4046","0.085","0.11499999999999999","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4053","0.045","0.11499999999999999","0.9550000000000001","0.25","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4060","0.005","0.11499999999999999","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4067","0.045","0.145","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4074","0.045","0.11499999999999999","0.985","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4081","0.045","0.11499999999999999","0.995","0.25","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4088","0.045","0.11499999999999999","0.9450000000000001","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4095","0.045","0.11499999999999999","0.915","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4102","0.045","0.075","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4109","0.045","0.185","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.843716","7","0.840437","0.840984"
"21","4116","0.045","0.11499999999999999","0.995","0.2","0.35000000000000003","0.1","3","1.05","0.1","0","false","100","105","true","false","0.842077","7","0.840437","0.840984"
"21","4123","0.034999999999999996","0.11499999999999999","0.985","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4130","0.095","0.11499999999999999","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4137","0.065","0.11499999999999999","0.995","0.2","0","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4144","0.14500000000000002","0.11499999999999999","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4151","0.015","0.11499999999999999","0.915","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.84153","7","0.840437","0.840984"
"21","4158","0.115","0.11499999999999999","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4165","0.045","0.11499999999999999","0.995","0.4","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.84153","7","0.840437","0.840984"
"21","4172","0.045","0.11499999999999999","0.9750000000000001","0.2","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4179","0.045","0.175","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.844262","7","0.840437","0.840984"
"21","4186","0.045","0.235","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.846448","7","0.840437","0.840984"
"21","4193","0.085","0.065","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4200","0.045","0.245","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.847541","7","0.840437","0.840984"
"21","4207","0.045","0.205","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.847541","7","0.840437","0.840984"
"21","4214","0.045","0.11499999999999999","0.9650000000000001","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4221","0.005","0.11499999999999999","0.995","0.2","0.35000000000000003","0.1","3","1.05","0.1","0","false","100","105","true","false","0.842077","7","0.840437","0.840984"
"21","4228","0.045","0.11499999999999999","0.935","0.1","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4235","0.045","0.11499999999999999","0.925","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4242","0.045","0.155","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4249","0.045","0.11499999999999999","0.995","0.30000000000000004","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4256","0.045","0.125","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.842623","7","0.840437","0.840984"
"21","4263","0.045","0.335","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.906011","7","0.840437","0.840984"
"21","4270","0.015","0.11499999999999999","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4277","0.045","0.11499999999999999","0.935","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4284","0.045","0.10500000000000001","0.995","0.1","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4291","0.045","0.08499999999999999","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4298","0.065","0.11499999999999999","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840437","7","0.840437","0.840984"
"21","4305","0.045","0.11499999999999999","0.9750000000000001","0.30000000000000004","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4312","0.045","0.11499999999999999","0.995","0.45","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4319","0.045","0.11499999999999999","0.895","0.2","0.35000000000000003","0.1","3","1.05","0.1","0","false","100","105","true","false","0.842077","7","0.840437","0.840984"
"21","4326","0.045","0.11499999999999999","0.995","0.2","0","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4333","0.135","0.11499999999999999","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4340","0.045","0.255","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.857923","7","0.840437","0.840984"
"21","4347","0.045","0.11499999999999999","0.995","0.2","0.05","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4354","0.045","0.225","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.851913","7","0.840437","0.840984"
"21","4361","0.125","0.11499999999999999","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4368","0.055","0.11499999999999999","0.995","0.1","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4375","0.045","0.245","0.995","0.2","0.05","0.1","3","1.05","0.1","0","false","100","105","true","false","0.851913","7","0.840437","0.840984"
"21","4382","0.045","0.385","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.973224","7","0.840437","0.840984"
"21","4389","0.045","0.11499999999999999","0.9550000000000001","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4396","0.045","0.055","0.995","0.15000000000000002","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4403","0.045","0.135","0.995","0.25","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.84153","7","0.840437","0.840984"
"21","4410","0.015","0.28500000000000003","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.867213","7","0.840437","0.840984"
"21","4417","0.045","0.165","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.842077","7","0.840437","0.840984"
"21","4424","0.045","0.11499999999999999","0.9450000000000001","0.2","0.4","0.1","3","1.05","0.1","0","false","100","105","true","false","0.842623","7","0.840437","0.840984"
"21","4431","0.045","0.10500000000000001","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4438","0.095","0.11499999999999999","0.985","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4445","0.045","0.11499999999999999","0.905","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.842077","7","0.840437","0.840984"
"21","4452","0.045","0.135","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4459","0.045","0.11499999999999999","0.995","0.35000000000000003","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4466","0.045","0.11499999999999999","0.995","0.25","0.30000000000000004","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4473","0.045","0.065","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4480","0.085","0.11499999999999999","0.995","0.35000000000000003","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4487","0.045","0.055","0.995","0.2","0","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4494","0.045","0.215","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.84918","7","0.840437","0.840984"
"21","4501","0.045","0.11499999999999999","0.9750000000000001","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.842077","7","0.840437","0.840984"
"21","4508","0.045","0.11499999999999999","0.995","0.25","0.1","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4515","0.045","0.155","0.995","0.2","0.25","0.1","3","1.05","0.1","0","false","100","105","true","false","0.842623","7","0.840437","0.840984"
"21","4522","0.045","0.11499999999999999","0.835","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.844262","7","0.840437","0.840984"
"21","4529","0.045","0.08499999999999999","0.9650000000000001","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4536","0.045","0.11499999999999999","0.995","0.15000000000000002","0.05","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4543","0.034999999999999996","0.11499999999999999","0.9450000000000001","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4550","0.045","0.10500000000000001","0.985","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4557","0.055","0.11499999999999999","0.995","0.2","0.30000000000000004","0.1","3","1.05","0.1","0","false","100","105","true","false","0.84153","7","0.840437","0.840984"
"21","4564","0.045","0.11499999999999999","0.995","0.15000000000000002","0.15000000000000002","0.1","3","1.05","0.1","0","false","100","105","true","false","0.840984","7","0.840437","0.840984"
"21","4571","0.045","0.175","0.995","0.15000000000000002","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.843169","7","0.840437","0.840984"
"21","4578","0.045","0.305","0.995","0.2","0.2","0.1","3","1.05","0.1","0","false","100","105","true","false","0.863934","7","0.840437","0.840984"
