"search-number","evaluation","tauN*","tauU*","cutoff12*","cutoff23*","cutoff34*","randomLinks*","closeLinks*","sortingprice*","pReverseSorting*","sigma*","randomseed?*","rs*","steps*","recalculateNit?*","homophily?*","fitness","num-replicates","best-fitness-so-far"
"25","112","0.35000000000000003","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.094536","7","1.077596"
"25","119","0.7000000000000001","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.397268","7","1.077596"
"25","126","0.15000000000000002","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.35082","7","1.077596"
"25","133","0.35000000000000003","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.127322","7","1.077596"
"25","140","0.65","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.388525","7","1.077596"
"25","147","0","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.401639","7","1.077596"
"25","154","0.65","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.375956","7","1.077596"
"25","161","0.9","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.402732","7","1.077596"
"25","168","0.65","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.376503","7","1.077596"
"25","175","0.9500000000000001","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.383607","7","1.077596"
"25","182","1","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.372131","7","1.077596"
"25","189","0.25","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.269399","7","1.077596"
"25","196","0.9500000000000001","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.356284","7","1.077596"
"25","203","0.15000000000000002","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.399454","7","1.077596"
"25","210","0.2","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.345355","7","1.077596"
"25","217","0.5","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.371038","7","1.077596"
"25","224","0.4","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.072131","7","1.072131"
"25","231","0.05","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.398361","7","1.072131"
"25","238","0.15000000000000002","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.381421","7","1.072131"
"25","245","0.9","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.401093","7","1.072131"
"25","252","0.25","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.217486","7","1.072131"
"25","259","0","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.353552","7","1.072131"
"25","266","0.9500000000000001","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.36612","7","1.072131"
"25","273","0","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.40929","7","1.072131"
"25","280","0.25","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.255191","7","1.072131"
"25","287","0.25","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.198907","7","1.072131"
"25","294","0.55","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.413661","7","1.072131"
"25","301","0.15000000000000002","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.342077","7","1.072131"
"25","308","0.8500000000000001","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.355738","7","1.072131"
"25","315","0.2","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.315847","7","1.072131"
"25","322","0.25","0","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.00929","7","1.00929"
"25","329","0.7000000000000001","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.37541","7","1.00929"
"25","336","0.4","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.085792","7","1.00929"
"25","343","0.45","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.145355","7","1.00929"
"25","350","0.35000000000000003","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.032787","7","1.00929"
"26","7","0.1","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.397814","7","1.397814"
"26","14","0.55","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.42623","7","1.397814"
"26","21","0.9500000000000001","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.410929","7","1.397814"
"26","28","0","0.05","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.397268","7","1.397268"
"26","35","0.05","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.361202","7","1.361202"
"26","42","0.1","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.407104","7","1.361202"
"26","49","0.55","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.397814","7","1.361202"
"26","56","0.8500000000000001","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.396175","7","1.361202"
"26","63","0.9500000000000001","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.403825","7","1.361202"
"26","70","0.65","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.403825","7","1.361202"
"26","77","0.8","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.386885","7","1.361202"
"26","84","0.6000000000000001","0.1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.256831","7","1.256831"
"26","91","0.2","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.301093","7","1.256831"
"26","98","0.8500000000000001","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.385246","7","1.256831"
"26","105","0.5","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.388525","7","1.256831"
"26","112","0.35000000000000003","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.051913","7","1.051913"
"26","119","0.35000000000000003","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.183607","7","1.051913"
"26","126","0.5","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.462295","7","1.051913"
"26","133","0.35000000000000003","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.059016","7","1.051913"
"26","140","0.6000000000000001","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.428415","7","1.051913"
"26","147","0.2","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.315847","7","1.051913"
"26","154","0.45","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.424044","7","1.051913"
"26","161","0.75","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.400546","7","1.051913"
"26","168","0.65","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.349727","7","1.051913"
"26","175","0.45","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.444809","7","1.051913"
"26","182","0.35000000000000003","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.169945","7","1.051913"
"26","189","1","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.352459","7","1.051913"
"26","196","0.8","0","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.353552","7","1.051913"
"26","203","0.35000000000000003","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.203825","7","1.051913"
"26","210","0.8","0.05","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.346995","7","1.051913"
"26","217","0.65","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.408197","7","1.051913"
"26","224","0.25","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.208197","7","1.051913"
"26","231","0.9","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.385246","7","1.051913"
"26","238","0.8","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.369399","7","1.051913"
"26","245","0.9","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.369945","7","1.051913"
"26","252","0.5","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.257923","7","1.051913"
"26","259","0.6000000000000001","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.288525","7","1.051913"
"26","266","0.7000000000000001","0.05","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.31694","7","1.051913"
"26","273","0.25","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.248087","7","1.051913"
"26","280","0.30000000000000004","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.163388","7","1.051913"
"26","287","0.4","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.05847","7","1.051913"
"26","294","0.35000000000000003","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.121858","7","1.051913"
"26","301","0.7000000000000001","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.361749","7","1.051913"
"26","308","0.65","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.385246","7","1.051913"
"26","315","0.30000000000000004","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.122404","7","1.051913"
"26","322","0.6000000000000001","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.379781","7","1.051913"
"26","329","0.1","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.393443","7","1.051913"
"26","336","0.35000000000000003","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.184699","7","1.051913"
"26","343","0","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.39235","7","1.051913"
"26","350","0.35000000000000003","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.17541","7","1.051913"
"27","7","0.5","0","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.16612","7","1.16612"
"27","14","0.1","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.387432","7","1.16612"
"27","21","0.9500000000000001","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.368306","7","1.16612"
"27","28","0.45","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.136612","7","1.136612"
"27","35","0.6000000000000001","0.05","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.255191","7","1.136612"
"27","42","0.25","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.268306","7","1.136612"
"27","49","0.1","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.376503","7","1.136612"
"27","56","0.5","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.438798","7","1.136612"
"27","63","0.2","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.304372","7","1.136612"
"27","70","0.05","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.310383","7","1.136612"
"27","77","0.75","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.412568","7","1.136612"
"27","84","0.8","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.363388","7","1.136612"
"27","91","0.1","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.377049","7","1.136612"
"27","98","0","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.408197","7","1.136612"
"27","105","0.2","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.333333","7","1.136612"
"27","112","0","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.343169","7","1.136612"
"27","119","0.30000000000000004","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.17377","7","1.136612"
"27","126","1","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.410383","7","1.136612"
"27","133","0.75","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.364481","7","1.136612"
"27","140","0.75","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.403825","7","1.136612"
"27","147","0.35000000000000003","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.037705","7","1.037705"
"27","154","0.55","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.42459","7","1.037705"
"27","161","0.8500000000000001","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.434973","7","1.037705"
"27","168","0.8500000000000001","0.05","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.35847","7","1.037705"
"27","175","0.30000000000000004","0","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.956831","7","0.956831"
"27","182","0.6000000000000001","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.412568","7","0.956831"
"27","189","0.9","0.1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.373224","7","0.956831"
"27","196","0.8500000000000001","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.387432","7","0.956831"
"27","203","0.45","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.397268","7","0.956831"
"27","210","0.75","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.417486","7","0.956831"
"27","217","0.30000000000000004","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.13388","7","0.956831"
"27","224","0.35000000000000003","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.019126","7","0.956831"
"27","231","0.05","0.05","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.39235","7","0.956831"
"27","238","0.35000000000000003","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.022951","7","0.956831"
"27","245","0.45","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.277049","7","0.956831"
"27","252","0.65","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.403825","7","0.956831"
"27","259","0.55","0.05","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.201093","7","0.956831"
"27","266","0.8","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.385246","7","0.956831"
"27","273","0.65","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.421311","7","0.956831"
"27","280","0.05","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.39235","7","0.956831"
"27","287","0.30000000000000004","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.153005","7","0.956831"
"27","294","0.65","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.362295","7","0.956831"
"27","301","0.7000000000000001","0","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.311475","7","0.956831"
"27","308","0.25","0.45","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.242623","7","0.956831"
"27","315","0.9","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.37377","7","0.956831"
"27","322","0.15000000000000002","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.368306","7","0.956831"
"27","329","0.8","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.381967","7","0.956831"
"27","336","0.45","0.05","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.133333","7","0.956831"
"27","343","0.1","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.362842","7","0.956831"
"27","350","0.5","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.268306","7","0.956831"
"28","7","1","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.371585","7","1.371585"
"28","14","1","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.38306","7","1.371585"
"28","21","0.15000000000000002","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.387978","7","1.371585"
"28","28","0.55","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.445355","7","1.371585"
"28","35","0.1","0.75","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.398907","7","1.371585"
"28","42","0.9500000000000001","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.395628","7","1.371585"
"28","49","0.55","0.1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.212022","7","1.212022"
"28","56","0.9500000000000001","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.383607","7","1.212022"
"28","63","1","0.05","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.346448","7","1.212022"
"28","70","0.9","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.403825","7","1.212022"
"28","77","0.4","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.298907","7","1.212022"
"28","84","0.2","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.27541","7","1.212022"
"28","91","0.65","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.365574","7","1.212022"
"28","98","0.25","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.179235","7","1.179235"
"28","105","0.8","0.05","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.349727","7","1.179235"
"28","112","0.75","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.391257","7","1.179235"
"28","119","0.8500000000000001","0.1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.37541","7","1.179235"
"28","126","0.6000000000000001","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.420219","7","1.179235"
"28","133","1","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.412022","7","1.179235"
"28","140","0.45","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.40765","7","1.179235"
"28","147","0.15000000000000002","0.4","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.370492","7","1.179235"
"28","154","0.55","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.272131","7","1.179235"
"28","161","0.1","0.1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.277049","7","1.179235"
"28","168","0","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.42623","7","1.179235"
"28","175","0.15000000000000002","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.335519","7","1.179235"
"28","182","0.7000000000000001","0.05","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.329508","7","1.179235"
"28","189","0.9","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.404918","7","1.179235"
"28","196","0.2","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.357377","7","1.179235"
"28","203","0.2","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.346448","7","1.179235"
"28","210","0.15000000000000002","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.396175","7","1.179235"
"28","217","0.65","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.336612","7","1.179235"
"28","224","0.7000000000000001","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.384153","7","1.179235"
"28","231","0.45","0","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.114754","7","1.114754"
"28","238","0.9","0.15000000000000002","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.387978","7","1.114754"
"28","245","0.65","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.392896","7","1.114754"
"28","252","0.4","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.3","7","1.114754"
"28","259","0.9","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.387432","7","1.114754"
"28","266","0.8500000000000001","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.419672","7","1.114754"
"28","273","0.8500000000000001","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.380328","7","1.114754"
"28","280","0.15000000000000002","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.374317","7","1.114754"
"28","287","0.65","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.363388","7","1.114754"
"28","294","0.5","0","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.140984","7","1.114754"
"28","301","0.5","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.406557","7","1.114754"
"28","308","0.9","0.9500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.381967","7","1.114754"
"28","315","1","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.35082","7","1.114754"
"28","322","0.15000000000000002","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.379235","7","1.114754"
"28","329","0.05","0.8500000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.405464","7","1.114754"
"28","336","0.1","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.389617","7","1.114754"
"28","343","0.4","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.245355","7","1.114754"
"28","350","0.8500000000000001","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.39071","7","1.114754"
"29","7","0.8","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.360109","7","1.360109"
"29","14","0.45","0.05","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.150273","7","1.150273"
"29","21","0.45","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.417486","7","1.150273"
"29","28","0.8500000000000001","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.405464","7","1.150273"
"29","35","0","1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.407104","7","1.150273"
"29","42","0.5","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.266667","7","1.150273"
"29","49","0.15000000000000002","0.5","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.368852","7","1.150273"
"29","56","0.1","0.2","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.327322","7","1.150273"
"29","63","0","0","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.391257","7","1.150273"
"29","70","0.7000000000000001","0.8","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.371585","7","1.150273"
"29","77","0.8500000000000001","0.9","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.379781","7","1.150273"
"29","84","0.1","0.35000000000000003","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.366667","7","1.150273"
"29","91","0.55","0.1","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.218579","7","1.150273"
"29","98","1","0.25","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.398907","7","1.150273"
"29","105","0.1","0.7000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.39235","7","1.150273"
"29","112","0.9","0.6000000000000001","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.378142","7","1.150273"
"29","119","1","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.396175","7","1.150273"
"29","126","0.30000000000000004","0.30000000000000004","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.110929","7","1.110929"
"29","133","0.6000000000000001","0.55","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.355738","7","1.110929"
"29","140","0.2","0.65","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","1.346995","7","1.110929"
"29","147","0.30000000000000004","0","0.105","0.495","0.875","0.1","3","1.05","0.1","0","false","100","105","true","false","0.992896","7","0.992896"
